"id","author_id","work_title","work_type","venue_name","publication_date","citation_count","authors","source","source_url","import_time"
"work_a4b4d52a6e0e2b9bb80c2d9b","person_cb48f61184c23a94e242a734","VizieR Online Data Catalog: NIR spectrum of exoplanet HIP 65426b (Chauvin+, 2017)","article","VizieR Online Data Catalog","2017-10-01",1,"[""G. Chauvin"", ""S. Desidera"", ""A.‐M. Lagrange"", ""A. Vigan"", ""R. Gratton"", ""M. Langlois"", ""M. Bonnefoy"", ""J.-L. Beuzit"", ""M. Feldt"", ""D. Mouillet"", ""Markus R. Meyer"", ""A. Cheetham"", ""Beth Biller"", ""A. Boccaletti"", ""V. D’Orazi"", ""R. Galicher"", ""J. Hagelberg"", ""A.-L. Maire"", ""D. Mesa"", ""J. Olofsson"", ""M. Samland"", ""T. O. B. Schmidt"", ""E. Sissa"", ""M. Bonavita"", ""Benjamin Charnay"", ""M. Cudel"", ""S. Daemgen"", ""P. Delorme"", ""Pierre Janin-Potiron"", ""M. Janson"", ""M. Keppler"", ""H. Le Coroller"", ""R. Ligi"", ""Gabriel-Dominique Marleau"", ""S. Messina"", ""P. Mollière"", ""C. Mordasini"", ""A. Müller"", ""S. Peretti"", ""C. Perrot"", ""L. Rodet"", ""Daniel Rouan"", ""A. Zurlo"", ""C. Dominik"", ""Thomas Henning"", ""F. Ménard"", ""H. M. Schmid"", ""M. Turatto"", ""S. Udry"", ""F. Vakili"", ""L. Abe"", ""J. Antichi"", ""Andrea Baruffolo"", ""Pierre Baudoz"", ""J. Baudrand"", ""Philippe Blanchard"", ""A. Bazzon"", ""Tristan Buey"", ""M. Carbillet"", ""M. Carle"", ""J. Charton"", ""E. Cascone"", ""R. Claudi"", ""A. Costille"", ""A. Deboulbé"", ""Vincenzo De Caprio"", ""Kjetil Dohlen"", ""D. Fantinel"", ""P. Feautrier"", ""Thierry Fusco"", ""P. Gigan"", ""E. Giro"", ""D. Gisler"", ""L. Glück"", ""N. Hubin"", ""Emmanuel Hugot"", ""M. Jaquet"", ""M. Kasper"", ""Fabrice Madec"", ""Y. Magnard"", ""P. Martinez"", ""D. Maurel"", ""T. D. Le Mignan"", ""O. Mol Ler-Nilsson"", ""M. Llored"", ""Thierry Moulin"", ""A. Origné"", ""A. Pavlov"", ""D. Perret"", ""C. Petit"", ""J. Pragt"", ""P. Puget"", ""Patrick Rabou"", ""J. L. Ramos"", ""R. Rigal"", ""S. Rochat"", ""R. Roelfsema"", ""G. Rousset"", ""A. Roux"", ""Bernardo Salasnich"", ""Jean-François Sauvage"", ""Arnaud Sevin"", ""C. Soenke"", ""Eric Stadler"", ""M. Suárez"", ""L. Weber"", ""F. Wildi"", ""S. Antoniucci"", ""J.‐C. Augereau"", ""Jean-Loup Baudino"", ""W. Brandner"", ""N. Engler"", ""J. H. Girard"", ""C. Gry"", ""Quentin Kral"", ""T. Kopytova"", ""E. Lagadec"", ""J. Milli"", ""C. Moutou"", ""Joshua E. Schlieder"", ""J. Szulágyi"", ""C. Thalmann"", ""Z. Wahhaj""]","openalex","https://openalex.org/W2976954469","2026-06-15 16:14:18"
"work_41c7a1180725994f786dc637","person_cb48f61184c23a94e242a734","New disk discovered with VLT/SPHERE around the M star GSC 07396-00759","article","Springer Link (Chiba Institute of Technology)","2018-01-01",24,"[""E. Sissa"", ""J. Olofsson"", ""A. Vigan"", ""J.‐C. Augereau"", ""V. D’Orazi"", ""S. Desidera"", ""R. Gratton"", ""M. Langlois"", ""E. Rigliaco"", ""A. Boccaletti"", ""Quentin Kral"", ""C. Lazzoni"", ""D. Mesa"", ""S. Messina"", ""Élie Sezestre"", ""P. Thébault"", ""A. Zurlo"", ""T. Bhowmik"", ""M. Bonnefoy"", ""G. Chauvin"", ""M. Feldt"", ""J. Hagelberg"", ""A.‐M. Lagrange"", ""M. Janson"", ""A.-L. Maire"", ""F. Ménard"", ""Joshua E. Schlieder"", ""T. O. B. Schmidt"", ""J. Szulágyi"", ""Eric Stadler"", ""D. Maurel"", ""A. Delboulbé"", ""P. Feautrier"", ""J. Ramos"", ""F. Rigal""]","openalex","https://openalex.org/W3101580823","2026-06-15 16:13:27"
"work_fe3b310e5240232d9761e34a","person_cb48f61184c23a94e242a734","Resolving faint structures in the debris disk around TWA 7. Tentative detections of an outer belt, a spiral arm, and a dusty cloud","article","Monash University Research Portal (Monash University)","2018-01-01",17,"[""J. Olofsson"", ""R. G. van Holstein"", ""A. Boccaletti"", ""M. Janson"", ""P. Thébault"", ""R. Gratton"", ""C. Lazzoni"", ""Quentin Kral"", ""A. Bayo"", ""H. Cánovas"", ""C. Cáceres"", ""C. Ginski"", ""C. Pinte"", ""R. Asensio-Torres"", ""G. Chauvin"", ""S. Desidera"", ""Th. Henning"", ""M. Langlois"", ""J. Milli"", ""Joshua E. Schlieder"", ""M. R. Schreiber"", ""J.‐C. Augereau"", ""M. Bonnefoy"", ""E. Buenzli"", ""W. Brandner"", ""S. Durkan"", ""N. Engler"", ""M. Feldt"", ""N. Godoy"", ""C. A. Grady"", ""J. Hagelberg"", ""A.-M. Lagrange"", ""J. Lannier"", ""R. Ligi"", ""A.-L. Maire"", ""Dimitri Mawet"", ""F. Ménard"", ""D. Mesa"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""G. Salter"", ""T. O. B. Schmidt"", ""E. Sissa"", ""C. Thalmann"", ""A. Vigan"", ""Lyu Abe"", ""P. Feautrier"", ""D. Le Mignant"", ""Thierry Moulin"", ""A. Pavlov"", ""Patrick Rabou"", ""G. Rousset"", ""A. Roux""]","openalex","https://openalex.org/W3124975089","2026-06-15 16:13:49"
"work_be9597b1e188243205f48bcf","person_cb48f61184c23a94e242a734","Investigating the young Solar System analog HD95086","preprint","arXiv (Cornell University)","2018-01-17",1,"[""G. Chauvin"", ""R. Gratton"", ""M. Bonnefoy"", ""Lagrange, A. -M."", ""J. de Boer"", ""A. Vigan"", ""H. Beust"", ""C. Lazzoni"", ""A. Boccaletti"", ""Galicher, R."", ""S. Desidera"", ""P. Delorme"", ""M. Keppler"", ""Lannier, J."", ""A.-L. Maire"", ""D. Mesa"", ""N. Meunier"", ""Quentin Kral"", ""Thomas Henning"", ""F. Ménard"", ""A. Moor"", ""H. Avenhaus"", ""Bazzon, A."", ""M. Janson"", ""Jean-Luc Beuzit"", ""T. Bhowmik"", ""M. Bonavita"", ""S. Borgniet"", ""W. Brandner"", ""A. Cheetham"", ""M. Cudel"", ""M. Feldt"", ""C. Fontanive"", ""C. Ginski"", ""J. Hagelberg"", ""Pierre Janin-Potiron"", ""E. Lagadec"", ""M. Langlois"", ""H. Le Coroller"", ""S. Messina"", ""Markus R. Meyer"", ""Mouillet, D."", ""S. Peretti"", ""C. Perrot"", ""L. Rodet"", ""M. Samland"", ""E. Sissa"", ""J. Olofsson"", ""G. Salter"", ""T. O. B. Schmidt"", ""A. Zurlo"", ""J. Milli"", ""R. van Boekel"", ""Sascha P. Quanz"", ""Wilson, P. A."", ""Feautrier, P."", ""D. Le Mignant"", ""Perret, D."", ""J. Ramos"", ""Rochat, S.""]","openalex","https://openalex.org/W2784132906","2026-06-15 16:14:27"
"work_f5eaf3923c347503e5cff140","person_cb48f61184c23a94e242a734","Dynamical models to explain observations with SPHERE in planetary systems with double debris belts★","article","Repository of the Academy's Library (Library of the Hungarian Academy of Sciences)","2018-03-01",21,"[""C. Lazzoni"", ""S. Desidera"", ""F. Marzari"", ""A. Boccaletti"", ""M. Langlois"", ""D. Mesa"", ""R. Gratton"", ""Quentin Kral"", ""Nicole Pawellek"", ""J. Olofsson"", ""M. Bonnefoy"", ""G. Chauvin"", ""A.-M. Lagrange"", ""A. Vigan"", ""E. Sissa"", ""J. Antichi"", ""H. Avenhaus"", ""Andrea Baruffolo"", ""Jean-Loup Baudino"", ""A. Bazzon"", ""J.-L. Beuzit"", ""Beth Biller"", ""M. Bonavita"", ""W. Brandner"", ""P. Bruno"", ""E. Buenzli"", ""F. Cantalloube"", ""E. Cascone"", ""A. Cheetham"", ""R. Claudi"", ""M. Cudel"", ""S. Daemgen"", ""Vincenzo De Caprio"", ""P. Delorme"", ""D. Fantinel"", ""G. Farisato"", ""M. Feldt"", ""R. Galicher"", ""C. Ginski"", ""J. H. Girard"", ""E. Giro"", ""M. Janson"", ""J. Hagelberg"", ""Thomas Henning"", ""S. Incorvaia"", ""M. Kasper"", ""T. Kopytova"", ""H. Lecoroller"", ""Luigi Lessio"", ""R. Ligi"", ""A.-L. Maire"", ""F. Ménard"", ""Markus R. Meyer"", ""J. Milli"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""Daniel Rouan"", ""M. Samland"", ""Bernardo Salasnich"", ""G. Salter"", ""T. O. B. Schmidt"", ""Salvatore Scuderi"", ""Élie Sezestre"", ""M. Turatto"", ""S. Udry"", ""F. Wildi"", ""A. Zurlo""]","openalex","https://openalex.org/W3098942402","2026-06-15 16:13:30"
"work_5591badf7e6d2eabd636086e","person_cb48f61184c23a94e242a734","Resolving faint structures in the debris disk around TWA 7","journal-article","Astronomy &amp; Astrophysics","2018-09",47,"[""J. Olofsson"", ""R. G. van Holstein"", ""A. Boccaletti"", ""M. Janson"", ""P. Thébault"", ""R. Gratton"", ""C. Lazzoni"", ""Quentin Kral"", ""A. Bayo"", ""H. Cánovas"", ""C. Cáceres"", ""C. Ginski"", ""C. Pinte"", ""R. Asensio-Torres"", ""G. Chauvin"", ""S. Desidera"", ""Th. Henning"", ""M. Langlois"", ""J. Milli"", ""Joshua E. Schlieder"", ""M. R. Schreiber"", ""J.‐C. Augereau"", ""M. Bonnefoy"", ""E. Buenzli"", ""W. Brandner"", ""S. Durkan"", ""N. Engler"", ""M. Feldt"", ""N. Godoy"", ""C. A. Grady"", ""J. Hagelberg"", ""A. M. Lagrange"", ""J. Lannier"", ""R. Ligi"", ""A.-L. Maire"", ""Dimitri Mawet"", ""F. Ménard"", ""D. Mesa"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""G. Salter"", ""T. O. B. Schmidt"", ""E. Sissa"", ""C. Thalmann"", ""A. Vigan"", ""L. Abe"", ""P. Feautrier"", ""D. Le Mignant"", ""Thierry Moulin"", ""A. Pavlov"", ""Patrick Rabou"", ""G. Rousset"", ""A. Roux""]","openalex+crossref","https://openalex.org/W2796022202","2026-06-15 16:13:17"
"work_5e41d16b8aa30ca51212a08c","person_cb48f61184c23a94e242a734","Investigating the young solar system analog HD 95086","journal-article","Astronomy &amp; Astrophysics","2018-09",54,"[""G. Chauvin"", ""R. Gratton"", ""M. Bonnefoy"", ""A.-M. Lagrange"", ""J. de Boer"", ""A. Vigan"", ""H. Beust"", ""C. Lazzoni"", ""A. Boccaletti"", ""R. Galicher"", ""S. Desidera"", ""P. Delorme"", ""M. Keppler"", ""J. Lannier"", ""A.-L. Maire"", ""D. Mesa"", ""N. Meunier"", ""Quentin Kral"", ""Thomas Henning"", ""F. Ménard"", ""A. Moór"", ""H. Avenhaus"", ""A. Bazzon"", ""M. Janson"", ""J.-L. Beuzit"", ""T. Bhowmik"", ""M. Bonavita"", ""S. Borgniet"", ""W. Brandner"", ""A. Cheetham"", ""M. Cudel"", ""M. Feldt"", ""C. Fontanive"", ""C. Ginski"", ""J. Hagelberg"", ""Pierre Janin-Potiron"", ""E. Lagadec"", ""M. Langlois"", ""H. Le Coroller"", ""S. Messina"", ""Markus R. Meyer"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""L. Rodet"", ""M. Samland"", ""E. Sissa"", ""J. Olofsson"", ""G. Salter"", ""T. O. B. Schmidt"", ""A. Zurlo"", ""J. Milli"", ""R. van Boekel"", ""Sascha P. Quanz"", ""P. Feautrier"", ""D. Le Mignant"", ""D. Perret"", ""J. Ramos"", ""S. Rochat""]","openalex+crossref","https://openalex.org/W2795928556","2026-06-15 16:13:00"
"work_751e45833183562bf7dbd988","person_cb48f61184c23a94e242a734","Discovery of a planetary-mass companion within the gap of the transition disk around PDS 70★★★","article","Springer Link (Chiba Institute of Technology)","2018-09-01",201,"[""M. Keppler"", ""M. Benisty"", ""A. Müller"", ""Th. Henning"", ""R. van Boekel"", ""F. Cantalloube"", ""C. Ginski"", ""R. G. van Holstein"", ""Maire, A-L"", ""A. Pohl"", ""M. Samland"", ""H. Avenhaus"", ""Baudino, J-L"", ""A. Boccaletti"", ""J. de Boer"", ""M. Bonnefoy"", ""G. Chauvin"", ""S. Desidera"", ""M. Langlois"", ""C. Lazzoni"", ""Marleau, G-D"", ""C. Mordasini"", ""Nicole Pawellek"", ""T. Stolker"", ""A. Vigan"", ""A. Zurlo"", ""T. Birnstiel"", ""W. Brandner"", ""M. Feldt"", ""Mario Flock"", ""J. H. Girard"", ""R. Gratton"", ""J. Hagelberg"", ""A. Isella"", ""M. Janson"", ""Á. Juhász"", ""J. Kemmer"", ""Quentin Kral"", ""Lagrange, A-M"", ""R. Launhardt"", ""Albert Matter"", ""F. Ménard"", ""J. Milli"", ""P. Mollière"", ""J. Olofsson"", ""Laura M. Pérez"", ""Paola Pinilla"", ""C. Pinte"", ""Sascha P. Quanz"", ""T. O. B. Schmidt"", ""S. Udry"", ""Z. Wahhaj"", ""Jonathan P. Williams"", ""E. Buenzli"", ""M. Cudel"", ""C. Dominik"", ""R. Galicher"", ""M. Kasper"", ""J. Lannier"", ""D. Mesa"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""G. Salter"", ""E. Sissa"", ""F. Wildi"", ""L. Abe"", ""J. Antichi"", ""Augereau, J-C"", ""Andrea Baruffolo"", ""Pierre Baudoz"", ""A. Bazzon"", ""Beuzit, J-L"", ""Philippe Blanchard"", ""S. S. Brems"", ""T. Buey"", ""Vincenzo De Caprio"", ""M. Carbillet"", ""M. Carle"", ""E. Cascone"", ""A. Cheetham"", ""R. Claudi"", ""A. Costille"", ""A. Delboulbé"", ""K. Døhlen"", ""D. Fantinel"", ""P. Feautrier"", ""Thierry Fusco"", ""E. Giro"", ""L. Glück"", ""C. Gry"", ""N. Hubin"", ""Emmanuel Hugot"", ""M. Jaquet"", ""D. Le Mignant"", ""M. Llored"", ""Fabrice Madec"", ""Y. Magnard"", ""P. Martinez"", ""D. Maurel"", ""Michael R. Meyer"", ""O. Möller-Nilsson"", ""Thierry Moulin"", ""Laurent M. Mugnier"", ""A. Origné"", ""A. Pavlov"", ""D. Perret"", ""C. Petit"", ""J. Pragt"", ""P. Puget"", ""Patrick Rabou"", ""J. Ramos"", ""F. Rigal"", ""S. Rochat"", ""R. Roelfsema"", ""G. Rousset"", ""A. Roux"", ""Bernardo Salasnich"", ""Sauvage, J-F"", ""Arnaud Sevin"", ""C. Soenke"", ""Eric Stadler"", ""M. Suárez"", ""M. Turatto"", ""L. Weber""]","openalex","https://openalex.org/W3099714297","2026-06-15 16:12:49"
"work_c75b0fdb6d957b28360eb69d","person_cb48f61184c23a94e242a734","beta Pictoris b post conjunction detection with VLT/SPHERE","preprint","arXiv (Cornell University)","2018-09-22",0,"[""A. M. Lagrange"", ""A. Boccaletti"", ""M. Langlois"", ""G. Chauvin"", ""R. Gratton"", ""H. Beust"", ""S. Desidera"", ""J. Milli"", ""M. Bonnefoy"", ""M. Feldt"", ""M. Meyer"", ""A. Vigan"", ""Beth Biller"", ""M. Bonavita"", ""Jean-Loup Baudino"", ""F. Cantalloube"", ""M. Cudel"", ""S. Daemgen"", ""P. Delorme"", ""V. D’Orazi"", ""J. H. Girard"", ""C. Fontanive"", ""J. Hagelberg"", ""M. Janson"", ""M. Keppler"", ""T. Koypitova"", ""R. Galicher"", ""J. Lannier"", ""H. Le Coroller"", ""R. Ligi"", ""A.-L. Maire"", ""D. Mesa"", ""S. Messina"", ""A. Müeller"", ""S. Peretti"", ""C. Perrot"", ""Daniel Rouan"", ""G. Salter"", ""M. Samland"", ""T. O. B. Schmidt"", ""E. Sissa"", ""A. Zurlo"", ""J.-L. Beuzit"", ""D. Mouillet"", ""C. Dominik"", ""Thomas Henning"", ""E. Lagadec"", ""F. Ménard"", ""H. M. Schmid"", ""S. Udry""]","openalex","https://openalex.org/W2890350679","2026-06-15 16:14:32"
"work_27c0ecf13db7669fd1b2d415","person_cb48f61184c23a94e242a734","The GJ 504 system revisited","journal-article","Astronomy &amp; Astrophysics","2018-10",78,"[""M. Bonnefoy"", ""K. Perraut"", ""A.-M. Lagrange"", ""P. Delorme"", ""A. Vigan"", ""Michael R. Line"", ""L. Rodet"", ""C. Ginski"", ""D. Mourard"", ""Gabriel-Dominique Marleau"", ""M. Samland"", ""Pascal Tremblin"", ""R. Ligi"", ""F. Cantalloube"", ""P. Mollière"", ""Benjamin Charnay"", ""Masayuki Kuzuhara"", ""M. Janson"", ""Caroline Morley"", ""D. Homeier"", ""V. D’Orazi"", ""Hubert Klahr"", ""C. Mordasini"", ""B. Lavie"", ""Jean-Loup Baudino"", ""H. Beust"", ""S. Peretti"", ""A. Musso Bartucci"", ""D. Mesa"", ""Bruno Bézard"", ""A. Boccaletti"", ""R. Galicher"", ""J. Hagelberg"", ""S. Desidera"", ""Beth Biller"", ""A.-L. Maire"", ""F. Allard"", ""S. Borgniet"", ""J. Lannier"", ""N. Meunier"", ""M. Desort"", ""E. Alécian"", ""G. Chauvin"", ""M. Langlois"", ""Thomas Henning"", ""Laurent M. Mugnier"", ""D. Mouillet"", ""R. Gratton"", ""Timothy D. Brandt"", ""M. Mc Elwain"", ""J.-L. Beuzit"", ""Motohide Tamura"", ""Yasunori Hori"", ""W. Brandner"", ""E. Buenzli"", ""A. Cheetham"", ""M. Cudel"", ""M. Feldt"", ""M. Kasper"", ""M. Keppler"", ""T. Kopytova"", ""Michael R. Meyer"", ""C. Perrot"", ""Daniel Rouan"", ""G. Salter"", ""T. O. B. Schmidt"", ""E. Sissa"", ""A. Zurlo"", ""F. Wildi"", ""Philippe Blanchard"", ""Vincenzo De Caprio"", ""A. Delboulbé"", ""D. Maurel"", ""Thierry Moulin"", ""A. Pavlov"", ""Patrick Rabou"", ""J. Ramos"", ""R. Roelfsema"", ""G. Rousset"", ""Eric Stadler"", ""F. Rigal"", ""L. Weber""]","openalex+crossref","https://openalex.org/W2810991174","2026-06-15 16:12:51"
"work_6c9d092c7f9be8cb1f423819","person_cb48f61184c23a94e242a734","Imaging radial velocity planets with SPHERE","journal-article","Monthly Notices of the Royal Astronomical Society","2018-10-11",21,"[""A. Zurlo"", ""D. Mesa"", ""S. Desidera"", ""S. Messina"", ""R. Gratton"", ""C. Moutou"", ""J. L. Beuzit"", ""Beth Biller"", ""A. Boccaletti"", ""M. Bonavita"", ""M. Bonnefoy"", ""T. Bhowmik"", ""W. Brandner"", ""E. Buenzli"", ""G. Chauvin"", ""M. Cudel"", ""V. D’Orazi"", ""M. Feldt"", ""J. Hagelberg"", ""M. Janson"", ""A.-M. Lagrange"", ""M. Langlois"", ""J. Lannier"", ""B. Lavie"", ""C. Lazzoni"", ""A-L Maire"", ""Michael R. Meyer"", ""D. Mouillet"", ""S. Peretti"", ""C. Perrot"", ""P. J. Potiron"", ""G. Salter"", ""T. O. B. Schmidt"", ""E. Sissa"", ""A. Vigan"", ""A. Delboulbé"", ""C. Petit"", ""J. Ramos"", ""Florence Rigal"", ""S. Rochat""]","openalex+crossref","https://openalex.org/W2809911665","2026-06-15 16:13:29"
"work_3ab25e2ee0268fa98a047727","person_cb48f61184c23a94e242a734","SPHERE view of the jet and the envelope of RY Tauri","article","Springer Link (Chiba Institute of Technology)","2019-01-01",37,"[""A. Garufi"", ""L. Podio"", ""F. Bacciotti"", ""S. Antoniucci"", ""A. Boccaletti"", ""C. Codella"", ""C. Dougados"", ""F. Ménard"", ""D. Mesa"", ""Michael R. Meyer"", ""B. Nisini"", ""H. M. Schmid"", ""T. Stolker"", ""Jean-Loup Baudino"", ""Beth Biller"", ""M. Bonavita"", ""M. Bonnefoy"", ""F. Cantalloube"", ""G. Chauvin"", ""A. Cheetham"", ""S. Desidera"", ""V. D’Orazi"", ""M. Feldt"", ""R. Galicher"", ""A. Grandjean"", ""R. Gratton"", ""J. Hagelberg"", ""A.-M. Lagrange"", ""M. Langlois"", ""J. Lannier"", ""C. Lazzoni"", ""A.-L. Maire"", ""C. Perrot"", ""Emily Rickman"", ""T. O. B. Schmidt"", ""A. Vigan"", ""A. Zurlo"", ""A. Delboulbé"", ""D. Le Mignant"", ""D. Fantinel"", ""O. Möller-Nilsson"", ""L. Weber"", ""Jean-François Sauvage""]","openalex","https://openalex.org/W2955707862","2026-06-15 16:13:22"
"work_94579762d8337b62c7f0e578","person_cb48f61184c23a94e242a734","Spectral and orbital characterisation of the directly imaged giant planet HIP 65426 b","journal-article","Astronomy &amp; Astrophysics","2019-02",51,"[""A. Cheetham"", ""M. Samland"", ""S. S. Brems"", ""R. Launhardt"", ""G. Chauvin"", ""D. Ségransan"", ""Thomas Henning"", ""A. Quirrenbach"", ""H. Avenhaus"", ""Gabriele Cugno"", ""J. H. Girard"", ""N. Godoy"", ""Grant M. Kennedy"", ""A.-L. Maire"", ""Stanimir Metchev"", ""A. Müller"", ""A. Musso Barcucci"", ""J. Olofsson"", ""F. Pepe"", ""S. P. Quanz"", ""D. Queloz"", ""S. Reffert"", ""Emily Rickman"", ""R. van Boekel"", ""A. Boccaletti"", ""M. Bonnefoy"", ""F. Cantalloube"", ""Benjamin Charnay"", ""P. Delorme"", ""M. Janson"", ""M. Keppler"", ""A.-M. Lagrange"", ""M. Langlois"", ""C. Lazzoni"", ""F. Ménard"", ""D. Mesa"", ""Michael R. Meyer"", ""T. O. B. Schmidt"", ""E. Sissa"", ""S. Udry"", ""A. Zurlo""]","openalex+crossref","https://openalex.org/W2905211942","2026-06-15 16:13:16"
"work_de21362406170d5ae53be88a","person_cb48f61184c23a94e242a734","Exploring the RCrA environment with SPHERE: Discovery of a new stellar companion","preprint","arXiv (Cornell University)","2019-02-07",11,"[""D. Mesa"", ""M. Bonnefoy"", ""R. Gratton"", ""G. van der Plas"", ""V. D’Orazi"", ""E. Sissa"", ""A. Zurlo"", ""E. Rigliaco"", ""T. O. B. Schmidt"", ""M. Langlois"", ""A. Vigan"", ""Maria Giulia Ubeira-Gabellini"", ""S. Desidera"", ""S. Antoniucci"", ""M. Barbieri"", ""M. Benisty"", ""A. Boccaletti"", ""R. Claudi"", ""D. Fedele"", ""D. Gasparri"", ""Thomas Henning"", ""M. Kasper"", ""A.‐M. Lagrange"", ""C. Lazzoni"", ""Giuseppe Lodato"", ""A.-L. Maire"", ""C. F. Manara"", ""Markus R. Meyer"", ""Maddalena Reggiani"", ""M. Samland"", ""M. E. van den Ancker"", ""G. Chauvin"", ""A. Cheetham"", ""M. Feldt"", ""Emmanuel Hugot"", ""M. Janson"", ""R. Ligi"", ""O. Möller-Nilsson"", ""C. Petit"", ""Emily Rickman"", ""F. Rigal"", ""F. Wildi""]","openalex","https://openalex.org/W2913033838","2026-06-15 16:14:23"
"work_49920eb462d6db999a3761f2","person_cb48f61184c23a94e242a734","Hint of curvature in the orbital motion of the exoplanet 51 Eridani b using 3 yr of VLT/SPHERE monitoring","journal-article","Astronomy &amp; Astrophysics","2019-04",44,"[""A.-L. Maire"", ""L. Rodet"", ""F. Cantalloube"", ""R. Galicher"", ""W. Brandner"", ""S. Messina"", ""C. Lazzoni"", ""D. Mesa"", ""D. Melnick"", ""J. Carson"", ""M. Samland"", ""Beth Biller"", ""A. Boccaletti"", ""Z. Wahhaj"", ""H. Beust"", ""M. Bonnefoy"", ""G. Chauvin"", ""S. Desidera"", ""M. Langlois"", ""Thomas Henning"", ""M. Janson"", ""J. Olofsson"", ""Daniel Rouan"", ""F. Ménard"", ""A.-M. Lagrange"", ""R. Gratton"", ""A. Vigan"", ""Markus R. Meyer"", ""A. Cheetham"", ""J.-L. Beuzit"", ""Kjetil Dohlen"", ""H. Avenhaus"", ""M. Bonavita"", ""R. Claudi"", ""M. Cudel"", ""S. Daemgen"", ""V. D’Orazi"", ""C. Fontanive"", ""J. Hagelberg"", ""H. Le Coroller"", ""C. Perrot"", ""Emily Rickman"", ""T. O. B. Schmidt"", ""E. Sissa"", ""S. Udry"", ""A. Zurlo"", ""L. Abe"", ""A. Origné"", ""F. Rigal"", ""G. Rousset"", ""A. Roux"", ""L. Weber""]","openalex+crossref","https://openalex.org/W2922001001","2026-06-15 16:13:04"
"work_9d6c478a995cd1e4088cee56","person_cb48f61184c23a94e242a734","Two cold belts in the debris disk around the G-type star NZ Lupi","article","MPG.PuRe (Max Planck Society)","2019-05-01",15,"[""A. Boccaletti"", ""P. Thébault"", ""Nicole Pawellek"", ""A.‐M. Lagrange"", ""R. Galicher"", ""S. Desidera"", ""J. Milli"", ""Quentin Kral"", ""M. Bonnefoy"", ""J.‐C. Augereau"", ""A.-L. Maire"", ""Thomas Henning"", ""H. Beust"", ""L. Rodet"", ""H. Avenhaus"", ""T. Bhowmik"", ""M. Bonavita"", ""G. Chauvin"", ""A. Cheetham"", ""M. Cudel"", ""M. Feldt"", ""R. Gratton"", ""J. Hagelberg"", ""Pierre Janin-Potiron"", ""M. Langlois"", ""F. Ménard"", ""D. Mesa"", ""Meyer, Michael"", ""S. Peretti"", ""C. Perrot"", ""T. O. B. Schmidt"", ""E. Sissa"", ""A. Vigan"", ""Emily Rickman"", ""Y. Magnard"", ""D. Maurel"", ""O. Moeller-Nilsson"", ""D. Perret"", ""Jean-François Sauvage""]","openalex","https://openalex.org/W3103822200","2026-06-15 16:14:02"
"work_16a77efa4d0114d6b3bf7bcf","person_cb48f61184c23a94e242a734","X-ray emission in the enigmatic CVSO 30 system","article","Springer Link (Chiba Institute of Technology)","2019-08-22",2,"[""S. Czesla"", ""P. C. Schneider"", ""M. Salz"", ""T. Klocová"", ""T. O. B. Schmidt"", ""J. H. M. M. Schmitt""]","openalex","https://openalex.org/W2966433840","2026-06-15 16:14:09"
"work_1730a6c0bf66a5b3b04b52df","person_cb48f61184c23a94e242a734","Determining mass limits around HD 163296 through SPHERE direct imaging data","journal-article","Monthly Notices of the Royal Astronomical Society","2019-09-01",27,"[""D. Mesa"", ""M. Langlois"", ""A. Garufi"", ""R. Gratton"", ""S. Desidera"", ""V. D’Orazi"", ""Olivier Flasseur"", ""M. Barbieri"", ""M. Benisty"", ""Thomas Henning"", ""R. Ligi"", ""E. Sissa"", ""A. Vigan"", ""A. Zurlo"", ""A. Boccaletti"", ""M. Bonnefoy"", ""F. Cantalloube"", ""G. Chauvin"", ""A. Cheetham"", ""Vincenzo De Caprio"", ""P. Delorme"", ""M. Feldt"", ""Thierry Fusco"", ""L. Glück"", ""J. Hagelberg"", ""A.-M. Lagrange"", ""C. Lazzoni"", ""Fabrice Madec"", ""A-L Maire"", ""F. Ménard"", ""Markus R. Meyer"", ""J. Ramos"", ""Emily Rickman"", ""Daniel Rouan"", ""T. O. B. Schmidt"", ""G. van der Plas""]","openalex+crossref","https://openalex.org/W2950349133","2026-06-15 16:13:26"
